SECURITY_INNER_CODE,SECURITY_CODE,SECUCODE,TRADE_DATE,SECURITY_NAME_ABBR,SUPERDEAL_INFLOW,SUPERDEAL_OUTFLOW,PRIME_INFLOW,CLOSE_PRICE,CHANGE_RATE,TRADE_MARKET_CODE,TURNOVERRATE,PRIME_COST,PE_DYNAMIC,PRIME_COST_20DAYS,PRIME_COST_60DAYS,ORG_PARTICIPATE,PARTICIPATE_TYPE,BIGDEAL_INFLOW,BIGDEAL_OUTFLOW,BUY_SUPERDEAL_RATIO,BUY_BIGDEAL_RATIO,RATIO,RATIO_3DAYS,RATIO_50DAYS,TOTALSCORE,RANK_UP,RANK,FOCUS,SECURITY_TYPE_CODE
1002686298,001300,001300.SZ,2025-02-11 00:00:00,三柏硕,0,0,-549631,12.08,1.17,069001002001,4.37,11.918310137064,106.8,11.505500204391,13.387369144593,0.0855464,0,1476275,2025906,0,0.0436,0.0436,0.109266666667,0.154832,48.72880459,-24,5084,67.2,058001001
1002686334,001301,001301.SZ,2025-02-11 00:00:00,尚太科技,14814854,23655518,-24484633,51.78,-1.65,069001002001,2.01,52.167803084226,17.54,57.979011998015,65.303112637617,0.1590032,1,49214600,64858569,0.0346,0.1149,0.1495,0.1754,0.158166,63.17767875,-636,2213,68,058001001
1002986350,001306,001306.SZ,2025-02-11 00:00:00,夏厦精密,31052525,29927900,21285751,70.21,-3.29,069001002001,13.8,71.605019757015,68.4,64.639830082552,62.811316556262,0.3280776,2,104872404,84711278,0.0844,0.2851,0.3695,0.316266666667,0.242238,77.38722297,-862,86,72.4,058001001
1002676029,001308,001308.SZ,2025-02-11 00:00:00,康冠科技,1166977,1520000,-15078221,24.9,0.0,069001002001,3.25,25.027560439391,23.34,24.11867469745,25.334069953719,0.2124632,1,38616424,53341622,0.0058,0.1919,0.1977,0.2011,0.266416,66.82699574,-249,1276,72.4,058001001
1002411433,001309,001309.SZ,2025-02-11 00:00:00,德明利,42943642,78623034,-74858013,108.29,5.43,069001002001,9.35,103.029887725385,31.16,96.639209057284,90.577763590797,0.3368804,2,119776032,158954653,0.0834,0.2325,0.3159,0.369366666667,0.340602,67.0446049,870,1212,81.6,058001001
1002674488,001311,001311.SZ,2025-02-11 00:00:00,多利科技,6429564,5917438,19070555,27.69,-3.25,069001002001,6.09,27.703124017661,14.51,26.275270377553,27.833218827123,0.1994956,1,54022263,35463834,0.0266,0.2232,0.2498,0.159966666667,0.133028,75.63373252,-1769,160,64.8,058001001
1001722713,001313,001313.SZ,2025-02-11 00:00:00,粤海饲料,1838360,0,7310880,8.88,-1.77,069001002001,1.52,9.073295348852,-69.16,8.918507472933,8.674947478793,0.2842748,2,21728195,16255675,0.0225,0.2664,0.2889,0.3003,0.248674,66.63198287,241,1306,64,058001001
1002686338,001314,001314.SZ,2025-02-11 00:00:00,亿道信息,50655458,18980116,32323863,52.02,-0.76,069001002001,9.08,52.562222978387,262.73,48.035914808882,49.928434203693,0.320274,2,137108077,136459556,0.0887,0.24,0.3287,0.304933333333,0.32222,67.85762073,-435,1039,77.2,058001001
1002686340,001316,001316.SZ,2025-02-11 00:00:00,润贝航科,0,0,709478,29.61,-0.07,069001002001,1.73,29.462259440216,25.46,28.355939783641,30.55592961821,0.1083164,1,1983940,1274462,0,0.1124,0.1124,0.104466666667,0.103882,67.00260165,-1481,1226,63.6,058001001
1002299892,001317,001317.SZ,2025-02-11 00:00:00,三羊马,773520,10076464,-1799566,29.64,-0.13,069001002001,4.14,29.42276487857,153.25,27.897397390984,30.230299865804,0.2417972,1,29067591,21564213,0.0064,0.2397,0.2461,0.268966666667,0.190286,60.0383323,-1494,3138,69.2,058001001
1002674937,001318,001318.SZ,2025-02-11 00:00:00,阳光乳业,0,0,-725878,11.24,-0.97,069001002001,1.49,11.317395698368,27.88,10.982001524437,12.376514866394,0.103562,1,3027709,3753587,0,0.0867,0.0867,0.1182,0.12376,61.00432592,1515,2859,63.2,058001001
1002686304,001319,001319.SZ,2025-02-11 00:00:00,铭科精技,14579681,13936593,7983262,28.87,2.09,069001002001,17.47,27.744434760425,40.01,26.413853907605,26.576119138999,0.2692644,2,59229908,51889734,0.0559,0.2269,0.2828,0.270233333333,0.233972,75.27469285,-946,184,74,058001001
1002686332,001322,001322.SZ,2025-02-11 00:00:00,箭牌家居,0,0,1921318,7.87,1.68,069001002001,3.34,7.701949136358,178.7,7.920455110749,8.184386934921,0.1268396,1,3973535,2052217,0,0.1241,0.1241,0.1409,0.112598,62.04289883,-837,2539,62.8,058001001
1002676033,001323,001323.SZ,2025-02-11 00:00:00,慕思股份,7735905,0,5841382,34.77,-1.84,069001002001,1.28,34.899222737102,19.97,36.46479508702,37.408954225662,0.1837904,1,5251590,7146113,0.137,0.093,0.23,0.160633333333,0.103002,71.60120733,-1058,485,64.4,058001001
1002900210,001324,001324.SZ,2025-02-11 00:00:00,长青科技,0,0,-3318360,17.68,-0.73,069001002001,1.28,17.787246264412,37.56,17.148842584162,18.675693131967,0.1222496,1,3322817,6641177,0,0.0966,0.0966,0.145366666667,0.151698,56.33965042,-99,4089,62,058001001
1003103839,001326,001326.SZ,2025-02-11 00:00:00,联域股份,0,0,1365178,33.25,0.39,069001002001,2.48,32.862059678021,19.41,32.049986869581,35.032571965796,0.1459912,1,6400307,5035129,0,0.1547,0.1547,0.1337,0.142656,67.51883053,-1824,1110,62.8,058001001
1003103827,001328,001328.SZ,2025-02-11 00:00:00,登康口腔,0,1049631,-2374364,33.31,-3.08,069001002001,3.35,34.431441265093,36.47,35.24295277214,32.746598167238,0.1502216,1,4900731,6225464,0,0.1423,0.1423,0.155133333333,0.162658,59.65466659,1455,3247,64.4,058001001
1001126723,001330,001330.SZ,2025-02-11 00:00:00,博纳影业,8637708,19138031,-19479612,5.46,4.2,069001002001,5.71,5.246914569226,-15.88,5.568817543012,6.421752313993,0.2642412,2,66748007,75727296,0.0275,0.2125,0.24,0.288466666667,0.288506,51.1705015,43,4930,74.4,058001001
1002686330,001331,001331.SZ,2025-02-11 00:00:00,胜通能源,0,0,-100506,11.11,0.0,069001002001,1.6,11.077273233074,69.47,10.729000088311,11.555168988266,0.0583632,0,333300,433806,0,0.0179,0.0179,0.105833333333,0.088316,58.58357016,1698,3519,63.2,058001001
1000576721,001332,001332.SZ,2025-02-11 00:00:00,锡装股份,0,0,1004106,34.38,-1.06,069001002001,1.13,34.68390129797,13.65,34.60759647701,35.110569283489,0.079556,0,1670376,666270,0,0.0678,0.0678,0.0855,0.10003,71.16502417,-275,541,63.6,058001001
1002252362,001333,001333.SZ,2025-02-11 00:00:00,光华股份,0,0,-595586,18.13,-0.55,069001002001,2.46,18.08813430731,18.17,17.518473591446,18.288278916471,0.0639444,0,1013721,1609307,0,0.069,0.069,0.0365,0.092472,59.14498952,-589,3383,63.6,058001001
1002681060,001336,001336.SZ,2025-02-11 00:00:00,楚环科技,0,0,753993,19.33,-0.62,069001002001,1.33,19.344126738197,53.93,18.133068197507,19.633201143374,0.0878228,0,1788046,1034053,0,0.0992,0.0992,0.062866666667,0.096814,62.5460839,-1258,2381,61.2,058001001
1002797089,001337,001337.SZ,2025-02-11 00:00:00,四川黄金,47026836,47435811,2427236,22.61,-3.09,069001002001,3.27,23.527418075673,36.15,22.309823007916,22.364817820351,0.3378948,2,153717519,150881308,0.0847,0.2768,0.3615,0.3559,0.251874,72.44961554,-166,382,80.8,058001001
1002681071,001338,001338.SZ,2025-02-11 00:00:00,永顺泰,0,1075712,-2533024,10.86,-0.64,069001002001,2.34,10.895899474033,18.6,10.413869749671,10.862801111988,0.1815008,1,14909612,16366924,0,0.1621,0.1621,0.196266666667,0.207854,62.92252341,265,2282,74.8,058001001
1002686336,001339,001339.SZ,2025-02-11 00:00:00,智微智能,116934183,44238707,78654116,45.74,2.76,069001002001,14.92,44.593996231062,104.51,39.373046041546,39.189281000939,0.3483624,2,288214384,282255744,0.1124,0.2769,0.3893,0.357566666667,0.232212,82.74572994,-74,9,87.2,058001001
1001865392,001358,001358.SZ,2025-02-11 00:00:00,兴欣新材,0,0,-1605825,21.93,-1.53,069001002001,1.34,22.17696483644,32.57,21.999811111476,23.089092330852,0.0736784,0,555755,2161580,0,0.0408,0.0408,0.073033333333,0.156842,57.85641473,-259,3719,61.6,058001001
1003137294,001359,001359.SZ,2025-02-11 00:00:00,平安电工,0,0,390994,27.03,-0.59,069001002001,2.68,27.219518326006,22.97,26.653964758471,25.971313023176,0.2291144,1,22628023,22237029,0,0.2309,0.2309,0.243666666667,0.202822,71.76420495,-1254,472,65.2,058001001
1003090088,001360,001360.SZ,2025-02-11 00:00:00,南矿集团,152768,0,-960315,13.64,-0.07,069001002001,0.84,13.610827406521,32.53,13.070400547012,14.221366276448,0.1317576,1,2321099,3434182,0.0079,0.1201,0.128,0.128933333333,0.145388,58.36145407,-209,3591,63.6,058001001
1002686440,001366,001366.SZ,2025-02-11 00:00:00,播恩集团,0,0,376654,10.95,-0.99,069001002001,3.0,10.997875090415,-90.72,10.926045900419,11.345278189175,0.1488768,1,4719926,4343272,0,0.1497,0.1497,0.1448,0.152934,54.96064702,-702,4378,65.2,058001001
1002885803,001367,001367.SZ,2025-02-11 00:00:00,海森药业,0,2057046,-1512248,27.14,-0.4,069001002001,1.41,27.094242186292,24.03,26.441227664339,28.647926779741,0.1341092,1,2946359,2401561,0,0.1324,0.1324,0.109366666667,0.175496,61.08965431,-519,2836,63.2,058001001
1002834482,001368,001368.SZ,2025-02-11 00:00:00,通达创智,6207237,27649340,-19793959,21.84,-0.86,069001002001,7.98,22.071335392613,22.29,21.523998835633,21.169277879876,0.2142544,1,28705291,27057147,0.0343,0.1587,0.193,0.2991,0.140122,62.79230275,-624,2322,76.4,058001001
1002929410,001373,001373.SZ,2025-02-11 00:00:00,翔腾新材,0,0,2169950,29.65,1.02,069001002001,2.43,29.217300223714,137.08,27.754400401441,29.219040078928,0.1034268,1,2956976,787026,0,0.0906,0.0906,0.108766666667,0.127484,62.30840284,-2040,2444,60,058001001
1002780779,001376,001376.SZ,2025-02-11 00:00:00,百通能源,0,1657212,-4434847,13.65,-0.73,069001002001,1.16,13.723928460134,31.64,13.517923974616,14.844757239194,0.1719764,1,8375097,11152732,0,0.1358,0.1358,0.216866666667,0.195082,60.78098202,-208,2927,62.8,058001001
1002287239,001378,001378.SZ,2025-02-11 00:00:00,德冠新材,5651890,3318774,561818,22.23,-0.98,069001002001,0.84,22.437118881711,30.72,21.670093569321,23.719407667994,0.2803568,2,8605286,10376584,0.1334,0.2031,0.3365,0.248966666667,0.187084,64.79846934,-1940,1740,62,058001001
1003137302,001379,001379.SZ,2025-02-11 00:00:00,腾达科技,0,0,-8350457,22.0,0.0,069001002001,2.15,22.027668654273,57.31,21.184384037145,25.21527922131,0.1638072,1,8213094,16563551,0,0.1453,0.1453,0.178333333333,0.188286,53.96944672,715,4551,70.8,058001001
1003058179,001380,001380.SZ,2025-02-11 00:00:00,华纬科技,1219577,4923078,-5188330,25.85,-0.12,069001002001,4.33,25.888876303343,23.12,24.886689354275,23.98751053421,0.193352,1,18986701,20471530,0.0109,0.1703,0.1812,0.212833333333,0.19451,66.9938499,30,1228,70,058001001
1003258440,001387,001387.SZ,2025-02-11 00:00:00,雪祺电气,2419560,1840508,4973948,14.3,0.42,069001002001,6.98,14.232200474482,34.94,13.536080468658,14.900320056016,0.200916,1,9921531,5526635,0.0507,0.2079,0.2586,0.1498,0.13338,65.22691745,-2073,1632,61.2,058001001
1002488772,001389,001389.SZ,2025-02-11 00:00:00,广合科技,8197245,19449369,-13339383,57.89,-0.79,069001002001,5.72,58.33059169132,37.49,56.169388474947,51.885650922868,0.283438,2,59644976,61732235,0.0342,0.2492,0.2834,0.285866666667,0.27989,71.47802443,235,499,74,058001001
1000002435,001696,001696.SZ,2025-02-11 00:00:00,宗申动力,306512368,243284036,53438284,27.24,3.97,069001002001,7.99,26.04588462443,59.8,23.171303445286,26.067446849561,0.351688,2,661300560,671090608,0.1155,0.2491,0.3646,0.357133333333,0.31124,73.06563245,-2125,336,82.8,058001001
1001711097,001872,001872.SZ,2025-02-11 00:00:00,招商港口,0,311842,-7240418,20.06,-0.94,069001002001,0.11,20.302148946347,10.07,20.234826640193,20.515870542694,0.1932748,1,11989463,18918039,0,0.1662,0.1662,0.222433333333,0.217224,66.88511736,666,1252,68.8,058001001
1000000666,001896,001896.SZ,2025-02-11 00:00:00,豫能控股,6955661,12100721,-6050857,4.02,0.75,069001002001,0.74,3.976926310896,-51.5,3.922174095581,4.455482912598,0.270812,2,10575160,11480957,0.1162,0.1766,0.2928,0.241466666667,0.25986,54.51145794,-115,4464,74,058001001
1002079228,001914,001914.SZ,2025-02-11 00:00:00,招商积余,1458691,0,1938096,9.59,-0.42,069001002001,0.3,9.617593230427,12.3,9.751637239703,10.582065490948,0.15071,1,11110831,10631426,0.0173,0.1321,0.1494,0.157466666667,0.14385,69.47346381,-219,760,70.4,058001001
1001236094,001965,001965.SZ,2025-02-11 00:00:00,招商公路,14765593,13842114,-16266224,12.0,-1.56,069001002001,0.26,12.235244982792,14.75,12.874038893306,12.56695642127,0.2408848,1,77309853,94499556,0.0401,0.2101,0.2502,0.244233333333,0.212574,63.14467664,-1087,2228,68.8,058001001
1000614514,001979,001979.SZ,2025-02-11 00:00:00,招商蛇口,88622718,68639684,20450801,9.54,-0.73,069001002001,0.47,9.649441778248,24.93,9.955106087879,10.858943430465,0.337098,2,162836670,162368903,0.1085,0.1994,0.3079,0.363033333333,0.37119,69.03864521,-289,828,74,058001001
1000010007,002001,002001.SZ,2025-02-11 00:00:00,新 和 成,47048201,62492777,-31417982,22.2,-0.67,069001002001,0.3,22.327084736392,12.83,22.141731566464,22.068297662569,0.3741856,2,120506678,136480084,0.1038,0.2659,0.3697,0.406466666667,0.336978,74.9322157,118,206,82.8,058001001
1000002391,002003,002003.SZ,2025-02-11 00:00:00,伟星股份,1564640,11244918,-8698661,13.97,-1.76,069001002001,0.51,14.135183223503,19.64,13.972421186568,13.466191744269,0.1452476,1,19771640,18790023,0.0105,0.1329,0.1434,0.145133333333,0.150038,72.16826807,-453,424,71.6,058001001
1000001942,002004,002004.SZ,2025-02-11 00:00:00,华邦健康,8967584,3989448,5619999,3.92,-0.76,069001002001,0.63,3.926158796,12.88,4.01340119595,4.41480195585,0.2909856,2,29618050,28976187,0.073,0.241,0.314,0.2968,0.224728,62.16542815,-1569,2495,75.2,058001001
1000001943,002005,002005.SZ,2025-02-11 00:00:00,ST德豪,653650,0,154907,1.78,4.71,069001002005,0.61,1.712216360754,-46.11,1.674308520658,1.778710546736,0.3986172,2,5388170,5886913,0.0416,0.343,0.3846,0.3919,0.443736,54.0776938,-362,4535,64,058001001
1000001945,002006,002006.SZ,2025-02-11 00:00:00,精工科技,16890895,22314558,-10791593,17.82,0.79,069001002001,1.83,17.602863072795,95.12,16.813589964365,17.888232515556,0.2588044,2,36923933,42291863,0.078,0.1704,0.2484,0.252166666667,0.294772,64.57232694,-810,1810,78.8,058001001
1000001946,002007,002007.SZ,2025-02-11 00:00:00,华兰生物,6610665,14127394,-7600079,16.2,-1.58,069001002001,0.41,16.455701958928,24.06,16.065316063608,16.920451702106,0.2644336,2,31072107,31155457,0.0469,0.2202,0.2671,0.282666666667,0.230418,64.79493151,1174,1742,82.8,058001001
1000010008,002008,002008.SZ,2025-02-11 00:00:00,大族激光,33617206,83334165,-78684549,27.38,1.0,069001002001,2.37,27.118953375255,15.15,25.726758341588,26.647909477425,0.3217232,2,183204095,212171685,0.0474,0.2586,0.306,0.337933333333,0.336716,63.64921828,-33,2084,88.8,058001001
1000001948,002009,002009.SZ,2025-02-11 00:00:00,天奇股份,51446130,51321579,10262653,16.11,3.8,069001002001,10.95,15.678518156781,-83.76,14.423302164335,14.724821247726,0.3120052,2,170114955,159976853,0.074,0.2447,0.3187,0.298633333333,0.315326,64.71478461,-2051,1774,90,058001001
1000001949,002010,002010.SZ,2025-02-11 00:00:00,传化智联,9448604,24356895,-4649929,4.83,1.26,069001002001,1.38,4.75030111638,42.55,4.460073441351,5.008809775671,0.3222736,2,73090636,62832274,0.0359,0.2777,0.3136,0.354366666667,0.295818,63.50603241,-454,2114,81.2,058001001
1000001951,002011,002011.SZ,2025-02-11 00:00:00,盾安环境,5865396,26569308,-14227813,11.44,-0.95,069001002001,0.69,11.496653543369,14.09,10.936906658932,11.080864402748,0.2846204,2,54396795,47920696,0.0287,0.2666,0.2953,0.2827,0.260802,69.01342134,-358,833,80.8,058001001
1000001952,002012,002012.SZ,2025-02-11 00:00:00,凯恩股份,0,0,-542757,4.9,-1.01,069001002001,0.74,4.95369368665,93.88,4.689780062194,5.261246216984,0.1715744,1,5296689,5839446,0,0.152,0.152,0.154933333333,0.245472,59.0663936,-195,3393,70,058001001
1000001955,002014,002014.SZ,2025-02-11 00:00:00,永新股份,1025085,1050199,1216903,10.47,-1.32,069001002001,0.24,10.527755512113,15.78,10.248936290682,10.374581482245,0.151038,1,7494412,6252395,0.0204,0.149,0.1694,0.143433333333,0.11654,72.69406069,-584,360,69.2,058001001
1000002010,002015,002015.SZ,2025-02-11 00:00:00,协鑫能科,12295070,7273329,-14605690,7.77,1.04,069001002001,0.6,7.656434849418,15.61,7.387648047013,7.970685821447,0.2606752,2,26081018,45708449,0.0875,0.1856,0.2731,0.2441,0.254476,59.36599228,-35,3315,80.8,058001001
1000002011,002016,002016.SZ,2025-02-11 00:00:00,世荣兆业,17751000,0,12452250,7.27,-3.07,069001002001,5.33,7.5,184.37,5.849858829115,7.435969665908,0.4900084,3,1582500,6881250,0.502,0.0448,0.5468,0.583666666667,0.207542,63.0628987,69,2246,83.6,058001001
1000002012,002017,002017.SZ,2025-02-11 00:00:00,东信和平,1103000,9515019,-18361862,10.92,-0.36,069001002001,0.9,10.945806739257,39.97,10.189436691617,10.830121205383,0.2091916,1,25072832,35022675,0.008,0.1809,0.1889,0.216933333333,0.248308,68.02675945,843,1008,76.8,058001001
1000002014,002019,002019.SZ,2025-02-11 00:00:00,亿帆医药,3573436,15812538,-18391451,10.73,-0.83,069001002001,0.54,10.813102025667,26.72,10.555298005319,11.392279749957,0.2321152,1,20566974,26719323,0.0341,0.1964,0.2305,0.2466,0.214426,54.39897989,-71,4485,75.6,058001001
1000002017,002020,002020.SZ,2025-02-11 00:00:00,京新药业,4256628,47285811,-46398014,12.06,-1.23,069001002001,0.87,12.106206946319,13.54,12.348038220642,12.731696536935,0.2567196,2,48717321,52086152,0.0202,0.2316,0.2518,0.255533333333,0.270798,62.49472689,-486,2394,72,058001001
1000010014,002021,002021.SZ,2025-02-11 00:00:00,中捷资源,3586203,2794736,-10213033,2.63,0.77,069001002001,2.51,2.604356859503,125.09,2.548266961593,2.785130346512,0.2495292,1,14115604,25120104,0.041,0.1615,0.2025,0.2892,0.307596,58.02427611,1792,3679,64.8,058001001
1000002018,002022,002022.SZ,2025-02-11 00:00:00,科华生物,0,1130481,-3402915,5.98,-0.99,069001002001,0.49,6.04757455854,-18.89,5.822158407506,6.493736276499,0.1467384,1,4407706,6680140,0,0.1349,0.1349,0.147566666667,0.175092,50.76088739,169,4959,74.4,058001001
1000002019,002023,002023.SZ,2025-02-11 00:00:00,海特高新,10140557,2555352,-8617004,10.46,0.48,069001002001,0.9,10.371498587678,93.9,9.955673494669,10.756718069646,0.2522904,2,22008300,38210509,0.0829,0.18,0.2629,0.266666666667,0.204202,58.29893049,-105,3607,78,058001001
1000002020,002024,002024.SZ,2025-02-11 00:00:00,ST易购,995000,4691000,-3592458,2.0,0.5,069001002005,0.17,1.992119770652,23.19,2.011722111157,2.11921607147,0.3849404,2,20018950,19915408,0.0181,0.3646,0.3827,0.4015,0.365702,56.83156148,-514,3978,79.2,058001001
1000002021,002025,002025.SZ,2025-02-11 00:00:00,航天电器,2119422,12033818,-8194213,45.38,-1.33,069001002001,0.38,46.029681076691,37.76,46.477953996543,51.287050709376,0.233576,1,27558109,25837926,0.0147,0.1913,0.206,0.286,0.22388,65.91512885,-628,1453,75.6,058001001
1000002022,002026,002026.SZ,2025-02-11 00:00:00,山东威达,0,0,-9805993,10.53,0.86,069001002001,1.11,10.415004702219,17.65,10.108236420911,10.364835989971,0.1932004,1,9612967,19418960,0,0.1423,0.1423,0.242433333333,0.246602,63.02909046,-294,2260,74.4,058001001
1000002025,002027,002027.SZ,2025-02-11 00:00:00,分众传媒,94879069,95521840,-29617478,6.56,-1.8,069001002001,0.45,6.652469669092,17.91,6.541708869563,6.871737803293,0.3869412,2,212783198,241757905,0.1159,0.26,0.3759,0.403933333333,0.389056,68.5430917,377,913,84.4,058001001
1000010015,002028,002028.SZ,2025-02-11 00:00:00,思源电气,1354309,6683250,-4147572,77.09,-0.67,069001002001,0.16,77.848877370736,28.68,75.337522211664,74.903073227289,0.1569852,1,24772756,23591387,0.0063,0.1144,0.1207,0.1867,0.203126,74.45883917,34,231,79.6,058001001
1000002026,002029,002029.SZ,2025-02-11 00:00:00,七 匹 狼,0,2284444,-4935659,6.21,-1.27,069001002001,0.75,6.281051831455,13.94,6.12925828217,6.967393486834,0.208824,1,7845035,10496250,0,0.1791,0.1791,0.233233333333,0.24652,58.21900975,-561,3629,65.2,058001001
1000002028,002030,002030.SZ,2025-02-11 00:00:00,达安基因,1309060,7217477,-10465108,5.74,-0.86,069001002001,0.67,5.783542179877,-12.02,5.681690792378,6.144437538149,0.2576424,2,28793004,33349695,0.011,0.243,0.254,0.2702,0.247912,51.08133467,511,4937,79.2,058001001
1000002029,002031,002031.SZ,2025-02-11 00:00:00,巨轮智能,1470153728,381917056,921634464,8.61,3.49,069001002001,29.88,8.082050943772,2431.1,6.630989653006,6.231121580225,0.4853876,3,598064352,764666560,0.4145,0.1686,0.5831,0.405933333333,0.360288,68.47315353,-4046,929,92.4,058001001
1000002071,002032,002032.SZ,2025-02-11 00:00:00,苏 泊 尔,3556583,3494492,-9181086,51.57,-0.29,069001002001,0.12,51.762289328441,21.63,53.189676670272,53.331118557572,0.193936,1,20768397,30011574,0.0238,0.139,0.1628,0.2434,0.19758,70.46589124,228,640,74.8,058001001
1000002186,002033,002033.SZ,2025-02-11 00:00:00,丽江股份,3624308,4936975,-15253947,8.7,-0.68,069001002001,1.46,8.730309370408,18.65,8.557964944463,8.969383510013,0.2226776,1,33606921,47548201,0.0186,0.172,0.1906,0.2687,0.233838,67.85441228,489,1041,83.2,058001001
1000002187,002034,002034.SZ,2025-02-11 00:00:00,旺能环境,0,0,3202062,14.93,-1.13,069001002001,0.23,14.980153113483,9.32,14.60070435611,15.292284173393,0.1637848,1,5639358,2437296,0,0.1648,0.1648,0.181666666667,0.134424,72.00381939,-591,443,66,058001001
